gene	t	p	log2FC	padj	corr_with_FXN
RABL5	-0.8919137913427131	0.3789898847914288	-0.0742318239146833	0.5571437781669284	0.3004720325014091
LIMA1	-0.8917819553119734	0.37898533600982776	-0.13517859006751642	0.5571437781669284	-0.08235553671731766
SLC41A3	-0.8927411533329409	0.37915419706957243	-0.054078250912219517	0.5573357666509962	0.03656419368828201
SNORA5B	0.8912868275022688	0.3792299984962171	0.24229348084682045	0.5573976264907055	-0.16779011828234325
APAF1	0.8910798259473888	0.3793418740648019	0.08186890662687674	0.5575124929023152	-0.1181352954569297
PARP10	-0.8910509416294152	0.3793997363863765	-0.12309201686517213	0.5575479635703786	0.004910468920180554
FIZ1	0.8908851298975403	0.3794426342242737	0.0864587747422263	0.5575614387876862	0.005129365094346195
CETN3	-0.8904897871220938	0.37965057376554523	-0.07261101308109996	0.5577801923641121	0.25702022580768696
PRCD	0.8906799475496145	0.37965898762815253	0.3088658342031354	0.5577801923641121	-0.13907016868933708
BAZ1A	0.8909503889764918	0.3797633686872752	0.07247463757867223	0.5578839640779656	-0.19904001842955915
GRK6	0.8934021392928065	0.3799004383529426	0.09752436300122547	0.5580357336424823	0.059751833802146805
COA6	-0.892811416237174	0.3799605977868995	-0.12277365365361881	0.558074512840092	0.1910980725286288
MAP2K7	0.8903635873093632	0.38001085263983825	0.0713034208736083	0.5580987388938492	-0.05308775252127962
GALT	-0.8934323135773468	0.38007427198212873	-0.10032165656365954	0.5581422928077259	-0.06603397631717607
HN1L	0.8932287927891086	0.3803696627369899	0.15936332101392203	0.5585264607128425	-0.06862827013391418
AK2	-0.889034866262543	0.3804195630067194	-0.05538187623192847	0.5585501195544967	0.2120532839348676
SLC4A1AP	-0.8886584115109561	0.38061879300439605	-0.044705297101183206	0.5587930077402905	0.08889467400579641
YWHAB	-0.8889752954239182	0.3808494230260877	-0.05831392455636042	0.5590499729962121	0.12747945644584205
AKR7A2	-0.8896264174456594	0.3808614600377074	-0.08676843753682206	0.5590499729962121	-0.07600035235437713
SRGAP2C	-0.8893652265445988	0.3810459602391496	-0.08208049005184037	0.5592214815974239	0.1620717278636716
ZNF777	0.8880714294814845	0.38104255541718124	0.03506841044140252	0.5592214815974239	-0.0409626706346252
SYT15	0.8883073509537366	0.381107077316566	0.13392203995210838	0.5592411089769309	-0.1305587845001833
SAP25	-0.8877338856053442	0.38112699375319725	-0.2394972240420712	0.5592411089769309	0.17481954485482684
UHRF2	-0.8904252814212787	0.38119219544499616	-0.06806034572887931	0.5592871379161473	0.24899439063113638
VPS13B	0.8896634929805259	0.38128682750034226	0.10894231339964122	0.5593763352332408	-0.23207205002111447
CREM	-0.8875500777837755	0.3814639842702803	-0.062005761356020095	0.5595865759137459	0.321516224253976
SELO	-0.8936090450178729	0.38152272470420934	-0.0692525431101636	0.5596230844796171	0.0002711292566476988
CTCF	0.8898191117486751	0.3816708846979806	0.08851920251423451	0.5597410747819657	0.052902625251970155
RPL23AP32	0.8908829013143139	0.3816593044847644	0.2577023317322671	0.5597410747819657	-0.16796003825954897
PXMP4	0.8873139731364402	0.38192316558574957	0.07185601798283336	0.560061372331946	-0.1310020360344377
FBXO32	0.8873341634428493	0.38197550888604104	0.34139246649115584	0.5600853573155146	-0.13131545474170903
BCL11B	0.8860485442694137	0.3820072835117311	0.6324937905749701	0.5600853573155146	-0.22961185941669218
SLC25A51	0.88566141909186	0.38221575367248384	0.06014544677221778	0.5602916222363954	-0.03613322554909623
ACVR2B-AS1	0.8856538250614416	0.38221331940741976	0.16777858674098045	0.5602916222363954	-0.15001096714115852
CTSO	0.8860922103523577	0.38271335799414463	0.13763049661822535	0.5608718546986884	-0.1695999712939114
LOC728613	0.8854686033820577	0.38270139910381773	0.11826944066997136	0.5608718546986884	-0.04717748804583604
BCRP2	-0.8859978905189193	0.3826802831558703	-0.33158891382534783	0.5608718546986884	0.12559982849920653
SDAD1	0.8846065461893352	0.3828012767464608	0.04216867241529876	0.5609509711812556	0.06675383826346942
TRNAU1AP	-0.8846872865879987	0.3828735237587382	-0.0650674537418734	0.561005881044561	0.11524973421101209
SLC44A2	0.8843527857711725	0.38290662124649333	0.15784051281692335	0.561005881044561	-0.22464097027239913
EFNA5	0.8845183094766242	0.3830695339664637	0.3579686314649875	0.5611836968159207	-0.1573426916615436
LAT	-0.8855868631572619	0.38309588159020413	-0.13256926795107127	0.5611836968159207	0.013372558861140225
EPB41L1	0.8846907271970014	0.3831439766995218	0.15053746236238652	0.561191897105531	-0.18927903712011007
PIFO	0.8846783300276072	0.38316937527252604	0.3399772549275166	0.561191897105531	-0.2316777168438881
PIGO	0.8836864611518768	0.3833105367671389	0.06307474353419984	0.5613489088676092	-0.1332660003561598
CHMP6	-0.8833536318572265	0.38343805809026665	-0.061826220917961194	0.5614225013481473	0.06627662766190176
ADAM20	0.88356886144904	0.38343518626799034	0.3073646909657648	0.5614225013481473	-0.1436690793332097
IFI16	0.8833027761869765	0.3834626739290987	0.13150018149442744	0.5614225013481473	-0.011055717398253518
ARPC5	-0.8826386864442821	0.3838187953850124	-0.1372190210664197	0.5618443731966386	0.21276702006788276
SLC35A2	-0.8839174366867897	0.3837922060665735	-0.07307839462975707	0.5618443731966386	0.08712714553267335
MOG	0.8829201237648125	0.38403675120804714	0.2205145673171165	0.5620141230719039	-0.08431756438381773
BRF1	-0.882264016221269	0.3840325698282283	-0.0520826427862513	0.5620141230719039	-0.06489831950174439
ZC3H18	0.8838086984690509	0.3840088188756504	0.04919650574307255	0.5620141230719039	-0.10322076431790062
ARAP1	0.881877593011756	0.384230473992729	0.09751587807997453	0.562031926387743	-0.253899998894587
CCDC127	-0.8822537579350215	0.3842706843488828	-0.052159870562908495	0.562031926387743	0.07890178507389452
PROB1	0.8844150445799681	0.38415818320037887	0.2339873401660446	0.562031926387743	-0.17046785366932043
LIMCH1	-0.8823317467055762	0.38413707695651245	-0.40507911880502334	0.562031926387743	0.18389544236451313
PDIA5	0.8817669564182941	0.3842869072627584	0.10392747718512929	0.562031926387743	-0.15780777802069917
GLT25D2	-0.8821725332881026	0.384269481607854	-0.24926430276542	0.562031926387743	0.07869981528603656
PPIA	-0.8822207495851514	0.38409185131707047	-0.10027262361021272	0.562031926387743	0.12469897688136349
PLK5	-0.8847440189112291	0.38465369425967433	-0.36709513910243685	0.5623845532303957	0.06855112710787459
IL6	-0.8812882087828635	0.38465871105579474	-0.33639043561812176	0.5623845532303957	0.11744286934094185
SNORD74	-0.8816640572598421	0.38469254874913583	-0.2039170161208972	0.5623845532303957	0.29183791424430805
SLC16A5	-0.8813127915992477	0.38464393889556625	-0.11796571654330101	0.5623845532303957	-0.09142850896102939
ZNF257	0.8816286567395758	0.3846981143263756	0.3597186699330148	0.5623845532303957	-0.148846881948531
HAPLN1	-0.881011152871662	0.3847347726510225	-0.8204701838545985	0.5623884098235081	0.04953776718472903
SRD5A3	0.8820795365650149	0.38482751773257773	0.12064278921705096	0.5624594306158298	-0.11248050948143679
ZNF114	0.8807571376836391	0.3848514076399281	0.19066393637011236	0.5624594306158298	-0.1566854516493319
ZNF860	-0.8806275126133323	0.3848887003921855	-0.32706495097066046	0.5624642066993651	0.25945852363273514
RABL2B	0.8811003768531103	0.38510568326717776	0.08653720507363172	0.5627315522045183	-0.1275991166502688
FNBP4	0.8811931988606877	0.38516342935777204	0.05333421050121956	0.562766187971834	-0.3180106028010373
TXLNG	-0.8799918468977804	0.3852914042922857	-0.09585679022575988	0.5629034206235771	0.06073787579771192
ZNF787	-0.8796196892815572	0.38557383725126104	-0.06913719455381973	0.5629694110051155	0.09526396810176362
SPAG4	-0.8826011826231603	0.38537473433004066	-0.1255621038295125	0.5629694110051155	-0.0026325251084041035
LRRC33	0.8815976798310299	0.3855803271393011	0.3590978833569687	0.5629694110051155	-0.10538203064486726
EPB41	0.8795141753387993	0.38564307121298946	0.18429185920618885	0.5629694110051155	-0.19304722477389086
RUSC2	0.8802818619820106	0.3854054436170036	0.11685700125200782	0.5629694110051155	-0.13800681655910677
ARL10	0.8824660392894653	0.3855805032449511	0.13727340178926895	0.5629694110051155	-0.18616258292359308
DGKZ	0.8831772047214825	0.3854525510364105	0.0721455647627458	0.5629694110051155	-0.030395745346409632
CAPZA1	0.8792894156375526	0.38562228298749857	0.07491324049085968	0.5629694110051155	-0.038311728095953006
TBC1D17	0.8814856728468813	0.385602390340796	0.1159512369870015	0.5629694110051155	-0.1230818325679289
HIST2H2BA	0.8800491998529525	0.38583367600880036	0.16947078235788027	0.5631065578746557	-0.17530726315725625
ZNF71	-0.8794063721123131	0.3857725298285598	-0.047663072365462966	0.5631065578746557	-0.07899792201287412
DSCR9	0.8814178790605269	0.3858392100324376	0.2014206338551725	0.5631065578746557	-0.2823655795712639
SERPINB2	0.8798115040598459	0.38594686404269185	0.6618629088460155	0.5632139485778371	-0.008927421318318923
GAL	0.8828359847636178	0.38625560450100993	0.5503443387196512	0.5636147407543645	-0.022429977384804133
INPP5E	0.8780206173676407	0.38667956974583273	0.06321623146093458	0.5639844686314065	-0.1653877598095449
LINC00578	-0.8781408151418141	0.386633449555281	-0.43971092099184084	0.5639844686314065	0.0844973071497511
EGR2	-0.8817366079719525	0.386675924743235	-0.49123101362809773	0.5639844686314065	0.2190612769419649
LEF1	-0.8787162363613306	0.38660263423400887	-0.46773799482345035	0.5639844686314065	0.18221862609812234
SAR1A	0.877769352722933	0.3866416257514179	0.049290595808141546	0.5639844686314065	-0.2446918757485994
STK40	0.8774404565824384	0.38675398573145114	0.10016252059811315	0.5639934843089819	-0.02069758384075489
STK24	0.8787871935941246	0.386733024784348	0.07465537577176917	0.5639934843089819	-0.045951096976273226
SLC17A9	0.8767475781976165	0.3869918358075546	0.16056461405649003	0.5642905563848183	-0.10536178007720713
TMEM237	-0.8777180275958234	0.3872714514548382	-0.08211088316468285	0.5645216117823504	0.23627098980182262
NBPF22P	-0.8775822665321211	0.3872518370840794	-0.2676669658949963	0.5645216117823504	0.1858496079722905
RTP4	-0.8829529125200714	0.3872672409926923	-0.33599071410350945	0.5645216117823504	0.10588691290496835
IDI1	0.8804226351199356	0.3872868912481783	0.1741021025501297	0.5645216117823504	-0.2904122609771012
TSTD2	0.8760208810688392	0.387350981675992	0.07048607127460826	0.5645652511096653	0.05004206549517696
MED21	-0.87599738835636	0.3875645507592145	-0.05089370549189809	0.5648267291369633	0.23231207896040165
C1orf106	0.8768281106133177	0.38762421743171194	0.21953572891322937	0.5648638873733807	-0.1259960405394053
RCCD1	0.8797528136005335	0.3878507227490756	0.08279498330183	0.5650943326075242	-0.08545853619757855
DGAT1	-0.8751637370087922	0.38782804717542274	-0.04891207724206659	0.5650943326075242	0.0826959432431636
DGCR6	-0.8749856732996716	0.3879220080037663	-0.25106043983053006	0.565148384093616	0.09879396853878737
LOC400927	-0.8762480609020674	0.3880564064169195	-0.16610431191388386	0.565294365040368	0.12421646513706812
FAM110B	0.8757235412593841	0.38810324475995217	0.17349696546332183	0.5653127799036717	-0.14750214473248147
ACACA	-0.8818088333257706	0.38814332784157024	-0.10614110989897085	0.5653213526474887	0.03307949705414668
NYNRIN	-0.8771334593315989	0.3882323271123448	-0.2035819244253254	0.5654011628485748	0.011948096105388517
FAM118A	-0.8754997228806534	0.3883467966513955	-0.1959609035758625	0.5655180492815556	0.06283988888128149
TOX2	-0.8747940976743559	0.38839287813823187	-0.3888483912775538	0.5655353359026787	0.20983594902428443
CPSF3	0.8752444786211253	0.3886787545625551	0.058874637200766244	0.5659017519529327	-0.042027782784200475
TMEM115	0.8746775121909259	0.3887884607761558	0.04502860854728574	0.5660017353574748	-0.21431766155171805
FEM1B	-0.8750626077030484	0.3888159038605943	-0.06482136735312949	0.5660017353574748	0.07776512834408153
CCDC80	-0.876630524489096	0.38891347166350254	-0.14999735333943498	0.566093915652845	0.10836153242815459
MPP3	0.8729075488544115	0.38902111751873647	0.10143683898963474	0.5662007478167135	-0.14209151403867756
KCNG1	-0.8787577586240153	0.3892052880309217	-0.3720515344166424	0.5664189291697479	0.27466177915427736
PTPRVP	-0.8734618204918894	0.3893026407292224	-0.31509407080332474	0.5665107353780613	0.16901750849499314
AHNAK	-0.8724237708356649	0.3893583857773698	-0.12274706507732347	0.5665297113763426	0.030638252490122038
VASN	-0.878006570938771	0.3893842224098968	-0.15249915478529452	0.5665297113763426	-0.009355524523862041
MT1L	-0.8746282382424668	0.38943870810111236	-0.3281041658315891	0.56655912026925	0.20560078036608462
TMEM171	0.8721741889915403	0.38966109158662154	0.19184524539889214	0.5668327617932455	-0.3329634583297572
SNORD15B	0.8715799605142585	0.3897745214448478	0.16836694014358677	0.5669478762872661	-0.0891214754886225
ADAM20P1	-0.8730428889739924	0.39000510142017997	-0.2148422930785343	0.5672333566405944	0.020643159027976928
LUZP2	0.8713235410889982	0.39010515338609986	0.5270710064523225	0.5673289602028342	-0.20217709800471892
BPGM	-0.8714566757644422	0.39019336567564666	-0.16923272773931508	0.5674073300478638	0.1438691614117285
NIP7	0.8710552270726185	0.3902643609271431	0.06566889868761372	0.5674606518151643	0.046025319783694084
INHBB	-0.8709371518992646	0.39031955806877683	-0.45397315945043815	0.5674909951130124	0.0194017015391112
ILF2	0.8724179842453668	0.3903567322391778	0.08090439745638278	0.5674951315316021	-0.0018016017443301944
KLF3	0.870989981645513	0.3905653362604581	0.11863702060378678	0.567707774212761	-0.14949345935244016
ARHGEF1	0.8700473739703682	0.3905716844789626	0.08084806796719768	0.567707774212761	-0.12098718090368357
RGMB	0.8706563706772029	0.390655102014861	0.18292955448413117	0.5677791007040326	-0.10481741932406968
TMC3	0.8697868895614732	0.3907609483222244	0.1544749758973598	0.5678830098210718	-0.21325650824241954
CD44	0.8699220824861814	0.39093602265171956	0.1756603173501432	0.5680874991610035	-0.1544609877572653
XG	0.8695812225288418	0.3910195204881072	0.25130593605613605	0.5681588901458117	-0.28658979403675044
TEX30	0.8690710912070017	0.3911235891991902	0.14860886262343342	0.5682601558315885	-0.052207294257869304
SDF2	0.869749784298941	0.39121673605534646	0.05949615698205335	0.568345536842511	-0.1061214048294562
EXOC1	-0.8689213563864413	0.39127097873511707	-0.04333269221779723	0.5683743892328841	0.03668421321321192
LCORL	0.8715315818187857	0.39135308406219427	0.08305666623827435	0.5683937649474726	-0.14470512042098382
ZSWIM8-AS1	0.8686165904743292	0.3913429246498873	0.16104214923515325	0.5683937649474726	-0.09751166082666858
SNORA57	-0.8731454173553542	0.3916906158520961	-0.15143541983508513	0.5688340130590354	0.17209382523661748
CDH6	-0.8678124736025138	0.3917711181805892	-0.5834394413652664	0.5689009447156816	0.04676036183946711
ZNF160	-0.8675168754287963	0.39193547203058954	-0.060165864430883786	0.5690896168763878	-0.03353469685884035
ZNF532	-0.8673908575381115	0.3919925542025535	-0.08097382626093896	0.5691225112877579	0.235166356168466
DCAF15	0.8711400045221307	0.39215890569965806	0.10697966500152667	0.5693140309230743	-0.02773649188444899
CAMKK2	0.867601106015004	0.39223386949581285	0.058107908251319174	0.5693728570982861	-0.16673059437548354
DICER1-AS1	-0.8669346659323353	0.3923459347387911	-0.146474423189781	0.5694855252583155	0.22505039729786852
TMOD1	0.8680645685793927	0.39241883044972214	0.33584730727421697	0.5694913252712104	-0.07739187032995867
SLC25A43	0.866636481194708	0.3923992529215863	0.06444571778392749	0.5694913252712104	0.025459021838807574
CLDN1	0.8663523532340398	0.3926422543740484	0.4161972397795748	0.5697655466166954	-0.027040344097003163
NFATC2	0.8657826803487796	0.3928906045001339	0.6024642909458429	0.5700258542207929	-0.1138895961776312
HHLA3	-0.8668997206314556	0.39286968955135304	-0.12081972291842291	0.5700258542207929	0.1164177655654431
FAM83B	-0.8703373999564399	0.3929861187791298	-0.30119075592365574	0.5701143948694862	0.12401587951067795
SSR3	0.865786115767409	0.3930552228596774	0.14259461683544927	0.5701646094325489	-0.03297804159197623
PLOD3	-0.8670859130994758	0.3930972542793053	-0.10005036448362503	0.5701755471168901	0.14399054383979812
HOXA1	-0.8673278891599682	0.393202692491722	-0.32614638544036456	0.5702477595946296	0.13367140945108133
PTK6	0.8651754513542803	0.3932160311910461	0.13415231779901848	0.5702477595946296	-0.15093529210068155
PTRH1	0.8648321646151648	0.3934921134076471	0.1297870847880649	0.5705480332200522	-0.18424329621984528
DRAM1	0.8656205932839716	0.39348204476522786	0.20120648894488902	0.5705480332200522	-0.2629144551410684
PPAPDC2	-0.8650280406075489	0.3935982093955629	-0.06342963971440252	0.5705596703408121	0.14805648084532355
ZNF300P1	-0.8680473045825183	0.39360252573204	-0.27968465062828596	0.5705596703408121	0.12555550675769603
MMD2	0.864442462808813	0.3936036828120877	0.2737590456625769	0.5705596703408121	-0.07634769650977366
PXDC1	-0.863939227405099	0.3939045753701177	-0.13405074424133723	0.5709457725070948	0.0902620875687803
CBY3	-0.8638237294468265	0.3940561599857092	-0.1744910441473837	0.5711154112505487	0.01948294429128374
CAPN2	-0.865629677853894	0.39419028763673514	-0.08148298275355081	0.5712096462940803	0.05021570478038071
MIR631	-0.866071447463877	0.3941658737757924	-0.21035517569036966	0.5712096462940803	0.0865266577221213
LRRC69	0.8670737646537714	0.394305541518288	0.1817013814183004	0.571326576109985	-0.07086889889150391
STOM	0.8642896387361967	0.3944405395092947	0.10552275540671019	0.5714253812184837	-0.29744923643304066
ARRDC1	-0.8631273424405528	0.3944428664378512	-0.0632365317159076	0.5714253812184837	-0.012428367925412695
GLIPR1	-0.8633629130352807	0.39461920784757176	-0.2161891291773177	0.5716307505194714	0.01573830199562495
RSPO1	-0.8623484616320362	0.3948184828224873	-0.4735350707672126	0.5717533794782501	0.14483720299634104
MCTP2	0.862133526850345	0.3948604739249344	0.36336656770890485	0.5717533794782501	-0.0653259025969671
CD22	0.8621109798665099	0.39487679713890156	0.28748864799078666	0.5717533794782501	-0.08104307965541387
ANKRD13C	0.8629820215282799	0.394740110199864	0.034315010206928065	0.5717533794782501	-0.277187488377268
MBNL1	0.8658626321296607	0.3948544528999446	0.07345073695818272	0.5717533794782501	-0.24788991159020102
MDM1	-0.8631103412681512	0.39492946881103796	-0.04693386131444477	0.5717795628757462	0.1820621257796834
MBNL2	-0.862162126890474	0.39497557717413023	-0.07895079340089062	0.5717962401493605	0.10570137165818472
SRD5A2	0.8616418482589853	0.39510836680372075	0.7259295846837777	0.5719383898101846	-0.17593430506586677
SFMBT2	-0.8656409020367466	0.39551541897957376	-0.20255132974028545	0.5724774880615825	0.10052999972635655
NOLC1	0.8625337330937961	0.39560463395447787	0.07660113320745054	0.5725063646941674	0.043114910638791165
CACNA1D	0.8614998115271583	0.39559985923123486	0.34845249504827924	0.5725063646941674	-0.31713207586062503
VDAC3	-0.8609469713858556	0.3956917260541736	-0.08829503031361696	0.5725822762081183	0.1496005291806079
SCARNA4	0.8607957426879123	0.39583073312830763	0.13441720712078098	0.5727332909710331	-0.19919553763580877
MPP6	0.860773470227233	0.3960158009146969	0.10159479007893069	0.5728506479629729	0.0021128043302090956
TGFB3	0.8602261676183325	0.39598906826036895	0.21087612807181166	0.5728506479629729	-0.18330121292021959
NAE1	-0.8603264230412885	0.39600024133235956	-0.06619644211072462	0.5728506479629729	0.19451119892847102
PPL	0.8606905294711752	0.39614349256720427	0.532234897352879	0.572985219671752	-0.21323314675904578
ARHGEF35	0.8618620028710996	0.39632820562257665	0.39879042164566414	0.5732022368457406	-0.2400028343452046
ZNF232	-0.8603631307349792	0.39652053014930655	-0.07219626578770821	0.5734302234186148	0.22220279089553155
ARL16	-0.8601979048770815	0.3967017995432167	-0.09440758366728019	0.5736421840665602	0.21098621307943788
NEBL	0.8599004841505664	0.39678310869368594	0.316861742116632	0.5736731785106434	-0.09201444531790832
PGAP1	0.8589443233339	0.3967926394707335	0.08818463331912874	0.5736731785106434	0.017672265227848545
ZFP112	-0.8584586615342809	0.39690922921708327	-0.05792877021715004	0.5737915582149193	0.06749552638351194
DCPS	0.8586792551302525	0.3969672987864734	0.10671349512302264	0.5738253249597055	-0.09477155167349059
ADCK1	-0.8579835407152547	0.39733895205476144	-0.08607425501700483	0.5743123385868025	0.07462874058159467
C12orf43	0.8573896155635432	0.3974148211441242	0.045601413262274626	0.5743717790114983	-0.07898573763568406
DGKQ	-0.858442088617315	0.39770022034842134	-0.060527868967300336	0.5746837712045239	-0.09800978611258072
SLC4A11	-0.857187695693085	0.39766952131651956	-0.1906695975748196	0.5746837712045239	0.02784768708260347
TMEM186	-0.8567251021728658	0.39782742411669403	-0.06697248157374602	0.574817336602838	0.2589606097721211
LINC00840	-0.8564025706400239	0.3979516684066249	-0.3054417571817296	0.5748963585099988	0.3120069251619529
C3orf38	-0.8567143633360024	0.3979209216483549	-0.05851982308874781	0.5748963585099988	0.19273029958836152
GDF11	-0.857498428991222	0.3980160429024432	-0.0892647881025006	0.5749391126546914	0.21652808218533032
AZGP1	0.8571711957284269	0.3985198709257015	0.26607167621168837	0.5756165999364589	-0.07283698453876679
PUM1	0.8552224267589609	0.3986394116406874	0.03385128868833753	0.5757389580492926	-0.30152940061142824
REM2	-0.8576221735246689	0.3986851070010924	-0.21304048387956165	0.5757546522088808	0.2235140724323152
SYCE1L	0.8558395339697364	0.3989879557076983	0.19246841634981937	0.5761118824408504	-0.20650878569962222
PDXDC1	-0.8562117970800975	0.3990021742220855	-0.04764815992538196	0.5761118824408504	0.08597835537188478
LRRC37A3	0.8555034013333956	0.39912222856883506	0.10512387833998105	0.5762348961110404	-0.09153087601079536
USP22	0.8548910829918405	0.39938934342037147	0.04363500298178913	0.5765701891609607	-0.18609760001328507
FNDC4	0.8545508415702477	0.39956383961521336	0.13279014324836425	0.5767310024132398	-0.25610828229010946
CFL1	-0.8538705027440362	0.3995705142241144	-0.11314737779291484	0.5767310024132398	0.1453213060985025
AMPD2	-0.8540989062812395	0.3996688412701813	-0.05615992603669717	0.5768225611172837	-0.001274399589447496
MIR3648	0.8535191684962915	0.3997242168187254	0.35994427133133833	0.5768521194439414	-0.11872315956761817
FBXL22	-0.8531056871979762	0.39978853777079937	-0.3322197606576536	0.5768945808213237	0.12813387475048194
ESCO1	-0.8528993606837899	0.39986890948946485	-0.04839126008350014	0.5769601940098057	-0.09122031627604074
ATP8B3	0.8538503471074184	0.40007897852481744	0.21287968829373227	0.5772129162151995	-0.061427233475569956
MEST	-0.853054159240118	0.40028054068261276	-0.5160839559477353	0.5774533221070138	0.1701237460992222
N4BP3	-0.8528238669845578	0.4004596126412947	-0.2565702820974822	0.5776612440290787	0.03605593588546832
ADIPOR2	0.8529532459657113	0.4005081341632091	0.04378636295789562	0.577667432153628	-0.18503346950570804
EPAS1	0.851730514768917	0.4005687359976431	0.139154328847912	0.577667432153628	-0.1340511657169609
LOC399753	0.852100426149938	0.4005414192734902	0.3141434624210415	0.577667432153628	-0.08323263821620266
CDK11A	0.8549075077057617	0.40076731297676793	0.10425029055109825	0.5779033889409413	-0.11732946944580931
EPB49	0.8514265211245453	0.40090736404863425	0.3405703674776799	0.5779195258642722	-0.05857222886213536
BHMT	-0.8509786396129759	0.4009293438203968	-0.2543576812963888	0.5779195258642722	0.1089823388144194
TTC28	0.8512927631831952	0.40087524032603417	0.11893223708908884	0.5779195258642722	-0.17812255273245042
NT5DC3	0.8534392743700454	0.4009533024098565	0.16008746529937667	0.5779195258642722	-0.20109976634528684
BCL10	0.8516619708115217	0.400877681506807	0.0651630275965367	0.5779195258642722	-0.18297621709736564
VWA3A	-0.8512096924638366	0.4012115643847326	-0.2873422181873644	0.5782413575278129	0.003454289948966462
UHMK1	0.8506894532285796	0.40130722091017945	0.09577991855234202	0.5783288003544744	-0.15285620281854984
DBNDD2	-0.8499287574963638	0.40150805828592406	-0.2817529289372711	0.5785677921482401	0.10424666928221236
STAT6	-0.8532333982036343	0.4016209571027539	-0.0905097974004061	0.5786800350270744	0.005119978721835052
FUBP1	0.8494466810544316	0.4017728048732585	0.0828622968275532	0.5788483734843852	-0.07764312775418084
LOC100506713	-0.8494567969786349	0.40185611296072565	-0.1249821625485188	0.5789179436473861	0.047377243461308546
EGR1	-0.8500510866903631	0.4019803544341032	-0.46548186549556014	0.5790464655934263	0.23306877121052977
AGMAT	0.849626356404928	0.4021345050886743	0.10319470838809508	0.5792180451007123	0.03388790926838161
MYOT	0.8524957420155727	0.4022636565669703	0.3498342204194471	0.5793174188089942	-0.22737414970404807
DTX4	-0.8485236373838511	0.4022735860207153	-0.5242783094540462	0.5793174188089942	0.15966672798422574
LOC284276	-0.8525928520296465	0.4024312877293872	-0.29079900459923635	0.5794435691537757	0.2095802297433864
TTLL11	0.8493606979082402	0.4024185349771906	0.08029019629261036	0.5794435691537757	-0.0638274347800234
CCNI	-0.8483074451920707	0.4025543408877478	-0.10021497713952776	0.5795197952813166	0.22961765354507035
SLC6A6	0.8483806597277739	0.40252715244201887	0.22786803495144703	0.5795197952813166	-0.22876484738332714
URGCP	-0.8489225822455684	0.4026249934519829	-0.05175026701849994	0.5795710350709448	-0.05283602591391026
MYO16	0.8480352498023267	0.4026766594557698	0.44172521228575423	0.5795949375240166	-0.15272779168631598
BYSL	-0.8476283165243388	0.40276719804425243	-0.09286127088912721	0.5796729565199198	0.1804275759498815
FKBP9L	0.8518572009678297	0.4028009951935345	0.27450473520103813	0.5796729565199198	-0.1961322693586264
HUS1	0.8472823161320212	0.403005817188558	0.08598504660110784	0.5799152682903421	0.033772687506195456
GALNT18	0.8471031550063687	0.4030395328405868	0.400716687621983	0.5799152682903421	-0.0368106085933299
MEGF6	-0.8468385706669819	0.4031868015323238	-0.2568384889637052	0.5799407717169877	-0.05010955058197899
SNORD114-17	-0.8467083134108994	0.4032565552622144	-0.17107721056599834	0.5799407717169877	0.11608864920132772
HDAC7	0.8483884198847997	0.40321625637594316	0.076116248801684	0.5799407717169877	-0.09525617702365831
MAN2C1	-0.8467601201247246	0.4032480106489088	-0.06979973836821074	0.5799407717169877	0.13221235975130793
ZNF701	0.8504316756337873	0.40326774973605795	0.0733849939846678	0.5799407717169877	-0.11585586358861655
LOC100507489	-0.8468760506675596	0.4032254302886249	-0.18775787383428622	0.5799407717169877	0.11626822635653014
LYPLAL1	-0.8484460700174635	0.40341837112352574	-0.0875049999463009	0.5801069148436852	0.15208208272587306
SRP68	-0.851998053816298	0.40354325522342593	-0.0740280857422011	0.5802360226231585	0.15441926606769454
SNX25	0.8461072390298296	0.40360410903659893	0.08853419817166674	0.580273049789878	-0.045990382411693835
C19orf60	-0.846067073802316	0.4037457856314174	-0.09908796685900256	0.5803253266909799	0.01458107977792636
EZH1	-0.8471704000066823	0.40372805327954353	-0.061228857890892385	0.5803253266909799	0.12443940039220548
FRA10AC1	0.8459095602470345	0.4036957580755596	0.07710815700727736	0.5803253266909799	0.04737439981266205
MINPP1	-0.8455219904838661	0.4039163678601788	-0.06530415027391712	0.5803987797924038	0.05544824594930605
RILPL2	-0.8457137561560867	0.40392523218107246	-0.09177563628550622	0.5803987797924038	0.10794499610707531
GTF2IRD1	-0.8458811785601725	0.4039373275368463	-0.11549060518020227	0.5803987797924038	0.17240470821116682
EDN3	-0.8545305944572678	0.40384726829898043	-0.2866937440023918	0.5803987797924038	0.10814892618999111
UBE4B	0.8484663402887734	0.40419576014923864	0.0921957810677494	0.580719634193209	-0.13421632788521218
DCLK3	0.8446455353787611	0.4044008757821763	0.4490856408562154	0.5809638374515649	-0.025310890176339463
ENPP2	0.8451933041173255	0.404471618645588	0.3374806017052663	0.5809644910791741	-0.19948688369723616
RNF216	0.8445590921834327	0.40443897197652257	0.06457827049056064	0.5809644910791741	-0.14166644868991457
TPTE2P6	-0.845325938011059	0.40451094800271936	-0.25329853816023773	0.5809705022965207	0.14087180411031475
ZNF653	0.8444065012812813	0.40456076667231655	0.07981012229461903	0.5809915762192742	-0.18086079423551038
